Diresa,Red,Microred,EESS,Dpto_EESS,Prov_EESS,Dist_EESS,Renipress
JUNIN,JUNIN,CARHUAMAYO,I-1   - 00000536 - HUAYRE,JUNIN,JUNIN,JUNIN,536
JUNIN,JUNIN,CARHUAMAYO,I-1   - 00000538 - LLAUPI,JUNIN,JUNIN,ULCUMAYO,538
JUNIN,JUNIN,CARHUAMAYO,I-1   - 00000539 - PUYAY,JUNIN,JUNIN,ULCUMAYO,539
JUNIN,JUNIN,CARHUAMAYO,I-1   - 00000540 - JACHAHUANCA,JUNIN,JUNIN,ULCUMAYO,540
JUNIN,JUNIN,CARHUAMAYO,I-1   - 00000541 - CARAPACHO,JUNIN,JUNIN,ULCUMAYO,541
JUNIN,JUNIN,CARHUAMAYO,I-3   - 00000537 - CARHUAMAYO,JUNIN,JUNIN,CARHUAMAYO,537
JUNIN,JUNIN,JUNIN,I-1   - 00000552 - PARI,JUNIN,JUNIN,ONDORES,552
JUNIN,JUNIN,JUNIN,I-1   - 00000554 - SHALACANCHA,JUNIN,JUNIN,ULCUMAYO,554
JUNIN,JUNIN,JUNIN,I-1   - 00000555 - RAYANNIOC,JUNIN,JUNIN,ULCUMAYO,555
JUNIN,JUNIN,JUNIN,I-1   - 00000556 - CHUPAN,JUNIN,TARMA,SAN PEDRO DE CAJAS,556
JUNIN,JUNIN,JUNIN,I-1   - 00000557 - YANEC,JUNIN,TARMA,SAN PEDRO DE CAJAS,557
JUNIN,JUNIN,JUNIN,I-1   - 00000565 - SANTA BARBARA DE CARHUACAYAN,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,565
JUNIN,JUNIN,JUNIN,I-3   - 00000551 - ONDORES,JUNIN,JUNIN,ONDORES,551
JUNIN,JUNIN,NO PERTENECE A NINGUNA MICRORED,II-1  - 00000519 - DE APOYO JUNIN,JUNIN,JUNIN,JUNIN,519
JUNIN,JUNIN,ULCUMAYO,I-1   - 00000606 - QUIPACANCHA,JUNIN,JUNIN,ULCUMAYO,606
JUNIN,JUNIN,ULCUMAYO,I-2   - 00000602 - QUILCATACTA,JUNIN,JUNIN,ULCUMAYO,602
JUNIN,JUNIN,ULCUMAYO,I-3   - 00000601 - ULCUMAYO,JUNIN,JUNIN,ULCUMAYO,601
JUNIN,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,III-E - 00006615 - REGIONAL DOCENTE MATERNO INFANTIL EL CARMEN,JUNIN,HUANCAYO,HUANCAYO,6615
JUNIN,PICHANAKI,CIUDAD SATELITE,I-1   - 00000338 - SAN CRISTOBAL,JUNIN,CHANCHAMAYO,PERENE,338
JUNIN,PICHANAKI,CIUDAD SATELITE,I-1   - 00000339 - SAN ANTONIO ALTO PICHANAKI,JUNIN,CHANCHAMAYO,PERENE,339
JUNIN,PICHANAKI,CIUDAD SATELITE,I-2   - 00000337 - MIRISHARO,JUNIN,CHANCHAMAYO,PERENE,337
JUNIN,PICHANAKI,CIUDAD SATELITE,I-3   - 00006716 - CIUDAD SATELITE,JUNIN,CHANCHAMAYO,PERENE,6716
JUNIN,PICHANAKI,CUYANI,I-1   - 00000353 - ANDRES AVELINO CACERES,JUNIN,CHANCHAMAYO,PICHANAQUI,353
JUNIN,PICHANAKI,CUYANI,I-1   - 00006712 - BARINETTI REAL,JUNIN,CHANCHAMAYO,PICHANAQUI,6712
JUNIN,PICHANAKI,CUYANI,I-2   - 00000347 - CONDADO PICHIKIARI,JUNIN,CHANCHAMAYO,PICHANAQUI,347
JUNIN,PICHANAKI,CUYANI,I-2   - 00000350 - VALLE HERMOSO,JUNIN,CHANCHAMAYO,PICHANAQUI,350
JUNIN,PICHANAKI,CUYANI,I-3   - 00000343 - CENTRO CUYANI,JUNIN,CHANCHAMAYO,PICHANAQUI,343
JUNIN,PICHANAKI,HUACHIRIKI,I-2   - 00000346 - HUANTININI,JUNIN,CHANCHAMAYO,PICHANAQUI,346
JUNIN,PICHANAKI,HUACHIRIKI,I-2   - 00000348 - SAN JUAN CENTRO AUTIKI,JUNIN,CHANCHAMAYO,PICHANAQUI,348
JUNIN,PICHANAKI,HUACHIRIKI,I-2   - 00000349 - BELEN ANAPIARI,JUNIN,CHANCHAMAYO,PICHANAQUI,349
JUNIN,PICHANAKI,HUACHIRIKI,I-2   - 00006711 - SAN FCO CENTRO KUVIRIANI,JUNIN,CHANCHAMAYO,PICHANAQUI,6711
JUNIN,PICHANAKI,HUACHIRIKI,I-2   - 00007371 - ANEXO 28 DE JULIO,JUNIN,CHANCHAMAYO,PICHANAQUI,7371
JUNIN,PICHANAKI,HUACHIRIKI,I-2   - 00014383 - SAN JOSE DE ANAPIARI,JUNIN,CHANCHAMAYO,PICHANAQUI,14383
JUNIN,PICHANAKI,HUACHIRIKI,I-3   - 00000351 - HUACHIRIKI,JUNIN,CHANCHAMAYO,PICHANAQUI,351
JUNIN,PICHANAKI,LAS PALMAS,I-2   - 00000341 - IMPITATO CASCADA,JUNIN,CHANCHAMAYO,PICHANAQUI,341
JUNIN,PICHANAKI,LAS PALMAS,I-2   - 00000342 - PRIMAVERA,JUNIN,CHANCHAMAYO,PICHANAQUI,342
JUNIN,PICHANAKI,LAS PALMAS,I-2   - 00000345 - PAMPA CAMONA,JUNIN,CHANCHAMAYO,PICHANAQUI,345
JUNIN,PICHANAKI,LAS PALMAS,I-2   - 00000352 - UNION SHIMASHIRO,JUNIN,CHANCHAMAYO,PICHANAQUI,352
JUNIN,PICHANAKI,LAS PALMAS,I-2   - 00007361 - COLONIA HUANCA,JUNIN,CHANCHAMAYO,PICHANAQUI,7361
JUNIN,PICHANAKI,LAS PALMAS,I-3   - 00000344 - LAS PALMAS,JUNIN,CHANCHAMAYO,PICHANAQUI,344
JUNIN,PICHANAKI,NO PERTENECE A NINGUNA MICRORED,II-1  - 00000340 - HOSPITAL DE APOYO PICHANAKI,JUNIN,CHANCHAMAYO,PICHANAQUI,340
JUNIN,RED DE SALUD CHUPACA,CHAQUICOCHA,I-1   - 00000643 - SAN ROQUE DE HUARMITA,JUNIN,CONCEPCION,SAN JOSE DE QUERO,643
JUNIN,RED DE SALUD CHUPACA,CHAQUICOCHA,I-1   - 00000644 - SANTA ROSA DE HUARMITA,JUNIN,CONCEPCION,SAN JOSE DE QUERO,644
JUNIN,RED DE SALUD CHUPACA,CHAQUICOCHA,I-1   - 00006738 - SULCAN,JUNIN,CONCEPCION,SAN JOSE DE QUERO,6738
JUNIN,RED DE SALUD CHUPACA,CHAQUICOCHA,I-2   - 00000642 - CHAQUICOCHA,JUNIN,CONCEPCION,SAN JOSE DE QUERO,642
JUNIN,RED DE SALUD CHUPACA,CHAQUICOCHA,I-2   - 00000645 - USIBAMBA,JUNIN,CONCEPCION,SAN JOSE DE QUERO,645
JUNIN,RED DE SALUD CHUPACA,CHAQUICOCHA,I-3   - 00000641 - SAN JOSE DE QUERO,JUNIN,CONCEPCION,SAN JOSE DE QUERO,641
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-1   - 00000648 - HUARISCA,JUNIN,CHUPACA,AHUAC,648
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-1   - 00000650 - PUMPUNYA,JUNIN,CHUPACA,CHONGOS BAJO,650
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-1   - 00000657 - TINYARI CHICO,JUNIN,CHUPACA,SAN JUAN DE YSCOS,657
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-1   - 00000658 - TINYARI GRANDE,JUNIN,CHUPACA,SAN JUAN DE YSCOS,658
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-2   - 00000647 - AHUAC,JUNIN,CHUPACA,AHUAC,647
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-2   - 00000655 - HUAMANCACA CHICO,JUNIN,CHUPACA,HUAMANCACA CHICO,655
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-2   - 00000656 - SAN JUAN DE ISCOS,JUNIN,CHUPACA,SAN JUAN DE YSCOS,656
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-2   - 00000660 - TRES DE DICIEMBRE,JUNIN,CHUPACA,TRES DE DICIEMBRE,660
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-3   - 00000649 - CHONGOS BAJO,JUNIN,CHUPACA,CHONGOS BAJO,649
JUNIN,RED DE SALUD CHUPACA,CHUPACA,I-4   - 00000646 - PEDRO SANCHEZ MEZA,JUNIN,CHUPACA,CHUPACA,646
JUNIN,RED DE SALUD CHUPACA,HUACHAC,I-1   - 00000637 - SANTA ROSA DE TISTES,JUNIN,CONCEPCION,CHAMBARA,637
JUNIN,RED DE SALUD CHUPACA,HUACHAC,I-1   - 00000638 - SAN BLAS,JUNIN,CONCEPCION,CHAMBARA,638
JUNIN,RED DE SALUD CHUPACA,HUACHAC,I-1   - 00000639 - ANGASMAYO,JUNIN,CONCEPCION,CHAMBARA,639
JUNIN,RED DE SALUD CHUPACA,HUACHAC,I-1   - 00000640 - MANZANARES,JUNIN,CONCEPCION,MANZANARES,640
JUNIN,RED DE SALUD CHUPACA,HUACHAC,I-1   - 00000652 - HUAYAO,JUNIN,CHUPACA,HUACHAC,652
JUNIN,RED DE SALUD CHUPACA,HUACHAC,I-1   - 00000653 - MARCATUNA,JUNIN,CHUPACA,HUACHAC,653
JUNIN,RED DE SALUD CHUPACA,HUACHAC,I-1   - 00000654 - ANTAPAMPA,JUNIN,CHUPACA,HUACHAC,654
JUNIN,RED DE SALUD CHUPACA,HUACHAC,I-2   - 00000636 - CHAMBARA,JUNIN,CONCEPCION,CHAMBARA,636
JUNIN,RED DE SALUD CHUPACA,HUACHAC,I-3   - 00000651 - HUACHAC,JUNIN,CHUPACA,HUACHAC,651
JUNIN,RED DE SALUD CHUPACA,JARPA,I-1   - 00000662 - SANTO DOMINGO DE CACHI,JUNIN,CHUPACA,YANACANCHA,662
JUNIN,RED DE SALUD CHUPACA,JARPA,I-1   - 00012470 - SHICUY,JUNIN,CHUPACA,SAN JUAN DE JARPA,12470
JUNIN,RED DE SALUD CHUPACA,JARPA,I-2   - 00000661 - YANACANCHA,JUNIN,CHUPACA,YANACANCHA,661
JUNIN,RED DE SALUD CHUPACA,JARPA,I-3   - 00000659 - SAN JUAN DE JARPA,JUNIN,CHUPACA,SAN JUAN DE JARPA,659
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-1   - 00000693 - CARHUACALLANGA,JUNIN,HUANCAYO,CARHUACALLANGA,693
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-1   - 00000694 - CHACAPAMPA,JUNIN,HUANCAYO,CHACAPAMPA,694
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-1   - 00000695 - HUACAN,JUNIN,HUANCAYO,CHACAPAMPA,695
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-1   - 00000696 - LOS ANGELES,JUNIN,HUANCAYO,CHACAPAMPA,696
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-1   - 00000697 - CHICCHE,JUNIN,HUANCAYO,CHICCHE,697
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-1   - 00000698 - VISTA ALEGRE,JUNIN,HUANCAYO,CHICCHE,698
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-1   - 00000699 - YANA YANA,JUNIN,HUANCAYO,CHICCHE,699
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-1   - 00000703 - HUASICANCHA,JUNIN,HUANCAYO,HUASICANCHA,703
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-2   - 00000701 - COLCA,JUNIN,HUANCAYO,COLCA,701
JUNIN,RED DE SALUD CHUPACA,VALLE DEL CANIPACO,I-3   - 00000700 - CHONGOS ALTO,JUNIN,HUANCAYO,CHONGOS ALTO,700
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-1   - 00000449 - MAZARONQUIARI,JUNIN,SATIPO,PANGOA,449
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-1   - 00000454 - CAMPIRUSHARI,JUNIN,SATIPO,PANGOA,454
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-1   - 00000455 - JERUSALEN DE MIÑARO DE NOMESTSIGUENGA,JUNIN,SATIPO,PANGOA,455
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-1   - 00021801 - SANTA CRUZ DE ANAPATI,JUNIN,SATIPO,PANGOA,21801
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-1   - 00021804 - ALTO CHICHIRENI,JUNIN,SATIPO,PANGOA,21804
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-1   - 00021805 - SAN JUAN DE SANGARENI,JUNIN,SATIPO,PANGOA,21805
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-1   - 00021806 - LIBERTAD DE ANAPATI,JUNIN,SATIPO,PANGOA,21806
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-1   - 00024571 - PUERTO PORVENIR,JUNIN,SATIPO,PANGOA,24571
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-2   - 00000451 - MATERENI,JUNIN,SATIPO,PANGOA,451
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-2   - 00000452 - FORTALEZA,JUNIN,SATIPO,PANGOA,452
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-2   - 00000457 - BOCA KIATARI,JUNIN,SATIPO,PANGOA,457
JUNIN,SAN MARTIN DE PANGOA,CUBANTIA,I-3   - 00000446 - CUBANTIA,JUNIN,SATIPO,PANGOA,446
JUNIN,SAN MARTIN DE PANGOA,NO PERTENECE A NINGUNA MICRORED,II-1  - 00000442 - SAN MARTIN DE PANGOA,JUNIN,SATIPO,PANGOA,442
JUNIN,SAN MARTIN DE PANGOA,SAN ANTONIO DE SONOMORO,I-1   - 00011138 - SANTA ELENA,JUNIN,SATIPO,PANGOA,11138
JUNIN,SAN MARTIN DE PANGOA,SAN ANTONIO DE SONOMORO,I-1   - 00021797 - SAN JERONIMO,JUNIN,SATIPO,PANGOA,21797
JUNIN,SAN MARTIN DE PANGOA,SAN ANTONIO DE SONOMORO,I-1   - 00021800 - LOS ÁNGELES DE EDEN,JUNIN,SATIPO,PANGOA,21800
JUNIN,SAN MARTIN DE PANGOA,SAN ANTONIO DE SONOMORO,I-1   - 00021803 - LOS MANANTIALES,JUNIN,SATIPO,PANGOA,21803
JUNIN,SAN MARTIN DE PANGOA,SAN ANTONIO DE SONOMORO,I-1   - 00021814 - CENTRO SAURENI,JUNIN,SATIPO,PANGOA,21814
JUNIN,SAN MARTIN DE PANGOA,SAN ANTONIO DE SONOMORO,I-2   - 00000448 - NAYLAM DE SONOMORO,JUNIN,SATIPO,PANGOA,448
JUNIN,SAN MARTIN DE PANGOA,SAN ANTONIO DE SONOMORO,I-2   - 00006880 - CIUDAD DE DIOS,JUNIN,SATIPO,PANGOA,6880
JUNIN,SAN MARTIN DE PANGOA,SAN ANTONIO DE SONOMORO,I-3   - 00000445 - SAN ANTONIO DE SONOMORO,JUNIN,SATIPO,PANGOA,445
JUNIN,SAN MARTIN DE PANGOA,SAN RAMON DE PANGOA,I-1   - 00000440 - SAN JOSE DE MIRAFLORES,JUNIN,SATIPO,PANGOA,440
JUNIN,SAN MARTIN DE PANGOA,SAN RAMON DE PANGOA,I-1   - 00000450 - ALTO KIATARI,JUNIN,SATIPO,PANGOA,450
JUNIN,SAN MARTIN DE PANGOA,SAN RAMON DE PANGOA,I-1   - 00000453 - UNION CHAVINI,JUNIN,SATIPO,PANGOA,453
JUNIN,SAN MARTIN DE PANGOA,SAN RAMON DE PANGOA,I-1   - 00000456 - SANTA ROSA ALTO KIATARI,JUNIN,SATIPO,PANGOA,456
JUNIN,SAN MARTIN DE PANGOA,SAN RAMON DE PANGOA,I-1   - 00000458 - VILCABAMBA,JUNIN,SATIPO,PANGOA,458
JUNIN,SAN MARTIN DE PANGOA,SAN RAMON DE PANGOA,I-2   - 00000444 - CHAVINI,JUNIN,SATIPO,PANGOA,444
JUNIN,SAN MARTIN DE PANGOA,SAN RAMON DE PANGOA,I-2   - 00000447 - VILLA MARIA,JUNIN,SATIPO,PANGOA,447
JUNIN,SAN MARTIN DE PANGOA,SAN RAMON DE PANGOA,I-3   - 00000443 - SAN RAMON DE PANGOA,JUNIN,SATIPO,PANGOA,443
JUNIN,SATIPO,MAZAMARI,I-1   - 00000433 - BELEN,JUNIN,SATIPO,LLAYLLA,433
JUNIN,SATIPO,MAZAMARI,I-1   - 00000439 - SAN CRISTOBAL,JUNIN,SATIPO,PANGOA,439
JUNIN,SATIPO,MAZAMARI,I-1   - 00016908 - GLORIABAMBA,JUNIN,SATIPO,MAZAMARI,16908
JUNIN,SATIPO,MAZAMARI,I-1   - 00016909 - TEORIA,JUNIN,SATIPO,MAZAMARI,16909
JUNIN,SATIPO,MAZAMARI,I-1   - 00016911 - BUENOS AIRES -TZIRIARI,JUNIN,SATIPO,MAZAMARI,16911
JUNIN,SATIPO,MAZAMARI,I-1   - 00016912 - VILLA PROGRESO DE EDEN,JUNIN,SATIPO,MAZAMARI,16912
JUNIN,SATIPO,MAZAMARI,I-2   - 00000435 - CAPIRUSHARI,JUNIN,SATIPO,MAZAMARI,435
JUNIN,SATIPO,MAZAMARI,I-2   - 00000436 - PUEBLO LIBRE DE PAURIALI,JUNIN,SATIPO,MAZAMARI,436
JUNIN,SATIPO,MAZAMARI,I-2   - 00000437 - COMUNIDAD NATIVA DE PANGA,JUNIN,SATIPO,MAZAMARI,437
JUNIN,SATIPO,MAZAMARI,I-2   - 00000491 - HERMOSA PAMPA,JUNIN,SATIPO,LLAYLLA,491
JUNIN,SATIPO,MAZAMARI,I-3   - 00000438 - TZIRIARI,JUNIN,SATIPO,PANGOA,438
JUNIN,SATIPO,MAZAMARI,I-3   - 00000490 - LLAYLLA,JUNIN,SATIPO,LLAYLLA,490
JUNIN,SATIPO,MAZAMARI,I-4   - 00000434 - MAZAMARI,JUNIN,SATIPO,MAZAMARI,434
JUNIN,SATIPO,NO PERTENECE A NINGUNA MICRORED,II-1  - 00000432 - DE APOYO MANUEL HIGA ARAKAKI,JUNIN,SATIPO,SATIPO,432
JUNIN,SATIPO,POYENI,I-1   - 00000459 - CUSHIRENI,JUNIN,SATIPO,RIO TAMBO,459
JUNIN,SATIPO,POYENI,I-1   - 00000464 - IMPANEKIARI,JUNIN,SATIPO,RIO TAMBO,464
JUNIN,SATIPO,POYENI,I-2   - 00000463 - BOCA CHEMBO,JUNIN,SATIPO,RIO TAMBO,463
JUNIN,SATIPO,POYENI,I-2   - 00000467 - SHIMA,JUNIN,SATIPO,RIO TAMBO,467
JUNIN,SATIPO,POYENI,I-3   - 00000460 - BETANIA,JUNIN,SATIPO,RIO TAMBO,460
JUNIN,SATIPO,POYENI,I-3   - 00000462 - POYENI,JUNIN,SATIPO,RIO TAMBO,462
JUNIN,SATIPO,PUERTO OCOPA,I-1   - 00000475 - CAPERUSIA,JUNIN,SATIPO,RIO TAMBO,475
JUNIN,SATIPO,PUERTO OCOPA,I-1   - 00024567 - CONUNIDAD NATIVA MAZAROVENI,JUNIN,SATIPO,RIO TAMBO,24567
JUNIN,SATIPO,PUERTO OCOPA,I-2   - 00000470 - SAN MIGUEL DE OTICA,JUNIN,SATIPO,RIO TAMBO,470
JUNIN,SATIPO,PUERTO OCOPA,I-2   - 00000472 - OVIRI,JUNIN,SATIPO,RIO TAMBO,472
JUNIN,SATIPO,PUERTO OCOPA,I-2   - 00007187 - VISTA ALEGRE DEL VALLE DE SANTA CRUZ,JUNIN,SATIPO,RIO TAMBO,7187
JUNIN,SATIPO,PUERTO OCOPA,I-3   - 00000469 - PUERTO OCOPA,JUNIN,SATIPO,RIO TAMBO,469
JUNIN,SATIPO,PUERTO OCOPA,I-3   - 00000473 - SAN VICENTE DE CANAAN,JUNIN,SATIPO,RIO TAMBO,473
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00000484 - ALTO PAURELI,JUNIN,SATIPO,SATIPO,484
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00000487 - SANTA MARIA,JUNIN,SATIPO,COVIRIALI,487
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00000488 - SAN ANDRES,JUNIN,SATIPO,COVIRIALI,488
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00000489 - BUENOS AIRES,JUNIN,SATIPO,COVIRIALI,489
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00000504 - SHABASHIPANGO,JUNIN,SATIPO,RIO NEGRO,504
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00006877 - CHONTAKIARI,JUNIN,SATIPO,RIO TAMBO,6877
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00007185 - PAMPA MANDARINA,JUNIN,SATIPO,PAMPA HERMOSA,7185
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00007186 - PALMAPAMPA,JUNIN,SATIPO,COVIRIALI,7186
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00010502 - BELLA ESPERANZA,JUNIN,SATIPO,SATIPO,10502
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00013862 - MIGUEL GRAU,JUNIN,SATIPO,RIO NEGRO,13862
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00013863 - ALTO VILLA VICTORIA,JUNIN,SATIPO,RIO NEGRO,13863
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00013864 - CANAAN DEL NORTE,JUNIN,SATIPO,SATIPO,13864
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-1   - 00024569 - COMUNIDAD NATIVA SHANQUI,JUNIN,SATIPO,SATIPO,24569
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000477 - HUAHUARI,JUNIN,SATIPO,RIO NEGRO,477
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000478 - RIO VENADO,JUNIN,SATIPO,SATIPO,478
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000479 - SANTO DGO DE MARANKIARI,JUNIN,SATIPO,SATIPO,479
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000480 - BAJO CAPIRO,JUNIN,SATIPO,SATIPO,480
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000481 - PARATUSHALI,JUNIN,SATIPO,SATIPO,481
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000482 - HUANTASHIRI,JUNIN,SATIPO,SATIPO,482
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000483 - SANIBENI,JUNIN,SATIPO,SATIPO,483
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000486 - SAN PEDRO,JUNIN,SATIPO,COVIRIALI,486
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000492 - SANTA ROSITA,JUNIN,SATIPO,PAMPA HERMOSA,492
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000493 - MARIPOSA,JUNIN,SATIPO,PAMPA HERMOSA,493
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000496 - VILLA CAPIRI,JUNIN,SATIPO,RIO NEGRO,496
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000497 - RIO CHARI ALTO,JUNIN,SATIPO,RIO NEGRO,497
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000498 - PITOCUNA,JUNIN,SATIPO,RIO NEGRO,498
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000499 - PUENTE IPOKI,JUNIN,SATIPO,RIO NEGRO,499
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000500 - AOTI,JUNIN,SATIPO,RIO TAMBO,500
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000501 - ALTO PITOCUNA,JUNIN,SATIPO,RIO NEGRO,501
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000502 - CUSHIVIANI,JUNIN,SATIPO,RIO NEGRO,502
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000503 - UNION CUVIRIAKI,JUNIN,SATIPO,RIO NEGRO,503
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00000505 - SAN JUAN DE CHENI,JUNIN,SATIPO,RIO NEGRO,505
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00006876 - TOLDOPAMPA,JUNIN,SATIPO,PAMPA HERMOSA,6876
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-2   - 00017678 - HUANCAMACHAY,JUNIN,SATIPO,PAMPA HERMOSA,17678
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-3   - 00000485 - COVIRIALI,JUNIN,SATIPO,COVIRIALI,485
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-3   - 00000495 - RIO NEGRO,JUNIN,SATIPO,RIO NEGRO,495
JUNIN,SATIPO,RIO NEGRO-SATIPO,I-3   - 00000506 - UNION CAPIRI,JUNIN,SATIPO,RIO NEGRO,506
JUNIN,SATIPO,VALLE ESMERALDA,I-1   - 00000468 - MICAELA BASTIDAS MORALES,JUNIN,SATIPO,PANGOA,468
JUNIN,SATIPO,VALLE ESMERALDA,I-1   - 00000509 - SAN MIGUEL DE ENE SHINPINSHARIATO,JUNIN,SATIPO,VIZCATAN DEL ENE,509
JUNIN,SATIPO,VALLE ESMERALDA,I-1   - 00000510 - FLORIDA,JUNIN,SATIPO,VIZCATAN DEL ENE,510
JUNIN,SATIPO,VALLE ESMERALDA,I-1   - 00000511 - SAN JUAN DE MANTARO,JUNIN,SATIPO,VIZCATAN DEL ENE,511
JUNIN,SATIPO,VALLE ESMERALDA,I-1   - 00000512 - TUNONTUARI RIO ENE,JUNIN,SATIPO,VIZCATAN DEL ENE,512
JUNIN,SATIPO,VALLE ESMERALDA,I-1   - 00000513 - QUEMPIRI,JUNIN,SATIPO,RIO TAMBO,513
JUNIN,SATIPO,VALLE ESMERALDA,I-1   - 00000514 - FE Y ALEGRIA LA PRIMAVERA,JUNIN,SATIPO,RIO TAMBO,514
JUNIN,SATIPO,VALLE ESMERALDA,I-1   - 00000518 - SAN CARLOS ALTO ENE,JUNIN,SATIPO,RIO TAMBO,518
JUNIN,SATIPO,VALLE ESMERALDA,I-1   - 00015914 - SELVA DE ORO,JUNIN,SATIPO,RIO TAMBO,15914
JUNIN,SATIPO,VALLE ESMERALDA,I-2   - 00000471 - CUTIVIRENI,JUNIN,SATIPO,RIO TAMBO,471
JUNIN,SATIPO,VALLE ESMERALDA,I-2   - 00000507 - BOCA MANTARO,JUNIN,SATIPO,VIZCATAN DEL ENE,507
JUNIN,SATIPO,VALLE ESMERALDA,I-2   - 00000515 - YAVIRO,JUNIN,SATIPO,RIO TAMBO,515
JUNIN,SATIPO,VALLE ESMERALDA,I-2   - 00000516 - PUERTO ROCA,JUNIN,SATIPO,RIO TAMBO,516
JUNIN,SATIPO,VALLE ESMERALDA,I-3   - 00000517 - VALLE ESMERALDA,JUNIN,SATIPO,RIO TAMBO,517
JUNIN,TARMA,ACOBAMBA,I-1   - 00000522 - PICOY,JUNIN,TARMA,ACOBAMBA,522
JUNIN,TARMA,ACOBAMBA,I-1   - 00000523 - HUARACAYO,JUNIN,TARMA,ACOBAMBA,523
JUNIN,TARMA,ACOBAMBA,I-1   - 00000524 - TUPIN,JUNIN,TARMA,ACOBAMBA,524
JUNIN,TARMA,ACOBAMBA,I-1   - 00000525 - HUAYLAHUICHAN,JUNIN,TARMA,ACOBAMBA,525
